chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr14	80198975	80199124	DIO2	0	-	80198975	80199124	0	1	149	0	-1.171637423683	0.0546502647227133	ENSG00000211448.13
chr14	80200223	80200272	DIO2	0	-	80200223	80200272	0	1	49	0	-0.266109587197641	0.153736810954587	ENSG00000211448.13
chr14	80200323	80200372	DIO2	0	-	80200323	80200372	0	1	49	0	0.336472236640046	0.242443695848818	ENSG00000211448.13
chr14	80201872	80201921	DIO2	0	-	80201872	80201921	0	1	49	0	-0.55628799784276	0.328445212810942	ENSG00000211448.13
chr14	80202371	80202470	DIO2	0	-	80202371	80202470	0	1	99	0	-0.617639628052171	0.13146819024563	ENSG00000211448.13
chr14	80202671	80202920	DIO2	0	-	80202671	80202920	0	1	249	0	-0.64891392558312	0.0020924700148542	ENSG00000211448.13
chr14	80203171	80203220	DIO2	0	-	80203171	80203220	0	1	49	0	-0.292669613968576	0.351037932136239	ENSG00000211448.13
chr14	80211998	80212147	DIO2	0	-	80211998	80212147	0	1	149	0	-0.391222751395958	0.500386944706838	ENSG00000211448.13
chr1	145924947	145924996	GNRHR2	0	+	145924947	145924996	0	1	49	0	0.577315365034797	0.235145860773269	ENSG00000211451.12
chrM	648	1601	MT-RNR1	0	+	648	1601	0	1	953	0	-0.769133087537858	0.999999946118673	ENSG00000211459.2
chr22	22319130	22319226	IGLV5-52	0	+	22319130	22319226	0	1	96	0	-0.909818217374981	0.0585206637130148	ENSG00000211643.2
chr5	112892932	112893030	ZRSR2P1	0	+	112892932	112893030	0	1	98	0	0.555946059046458	0.574898402585226	ENSG00000212643.3
chr12	121795317	121795366	LINC01089	0	-	121795317	121795366	0	1	49	0	0.561954970288609	0.0165155062302503	ENSG00000212694.8
chr12	121803165	121803463	LINC01089	0	-	121803165	121803463	0	1	298	0	0.996333439547657	0.000362620459191664	ENSG00000212694.8
chr12	121803857	121803906	LINC01089	0	-	121803857	121803906	0	1	49	0	-0.0923733203282829	0.741354125958369	ENSG00000212694.8
chr17	21530992	21531091	LINC02693	0	-	21530992	21531091	0	1	99	0	0.374693449440654	0.194096676970609	ENSG00000212719.13
chr17	21531441	21531490	LINC02693	0	-	21531441	21531490	0	1	49	0	0.180051407048459	0.623963272254903	ENSG00000212719.13
chr17	21534185	21534284	LINC02693	0	-	21534185	21534284	0	1	99	0	-0.373204245889943	0.44187580091798	ENSG00000212719.13
chr17	21534884	21535083	LINC02693	0	-	21534884	21535083	0	1	199	0	-0.974559639998136	0.568810933038346	ENSG00000212719.13
chr17	21535133	21535182	LINC02693	0	-	21535133	21535182	0	1	49	0	0.393904285707089	0.266366423681346	ENSG00000212719.13
chrX	135021602	135021651	RTL8B	0	-	135021602	135021651	0	1	49	0	-0.223143551314218	0.630035725114379	ENSG00000212747.5
chr9	137221047	137221096	RNF208	0	-	137221047	137221096	0	1	49	0	0.716136698784643	0.14809421513451	ENSG00000212864.3
chr9	137221147	137221196	RNF208	0	-	137221147	137221196	0	1	49	0	0.858661619037518	0.0817337090745782	ENSG00000212864.3
chr9	137221247	137221531	RNF208	0	-	137221247	137221531	0	2	77,23	0,262	1.48807705152712	0.0824767500886815	ENSG00000212864.3
chr2	61143714	61143812	AC016747.1	0	-	61143714	61143812	0	1	98	0	-0.751416088684216	0.526551034714799	ENSG00000212978.6
chr19	55635114	55635163	ZNF580	0	+	55635114	55635163	0	1	49	0	0.768370601806266	0.0322212150586743	ENSG00000213015.9
chr19	55635212	55635261	ZNF580	0	+	55635212	55635261	0	1	49	0	1.13497993283942	0.0850982790349467	ENSG00000213015.9
chr19	55635507	55635556	ZNF580	0	+	55635507	55635556	0	1	49	0	0.107630664191518	0.847989246151677	ENSG00000213015.9
chr19	55641997	55642095	ZNF580	0	+	55641997	55642095	0	1	98	0	1.23353160656835	0.000432940838656736	ENSG00000213015.9
chr19	52704762	52704811	ZNF611	0	-	52704762	52704811	0	1	49	0	-0.675128675057267	0.168518619717934	ENSG00000213020.10
chr19	52724663	52728777	ZNF611	0	-	52724663	52728777	0	2	2,48	0,4067	0.370373788296854	0.460710304978396	ENSG00000213020.10
chr19	49908218	49908565	NUP62	0	-	49908218	49908565	0	1	347	0	0.669430653941469	0.436527938035899	ENSG00000213024.12
chr19	49908616	49908665	NUP62	0	-	49908616	49908665	0	1	49	0	-0.21868920096483	0.662708725417144	ENSG00000213024.12
chr19	49909512	49911085	NUP62	0	-	49909512	49911085	0	2	373,25	0,1549	0.840783178612169	0.00516558165701742	ENSG00000213024.12
chr19	49929266	49929315	NUP62	0	-	49929266	49929315	0	1	49	0	0.542864977510607	0.0101883043256302	ENSG00000213024.12
chr1	220266803	220266852	AURKAP1	0	-	220266803	220266852	0	1	49	0	0.0339015516756819	0.912013126564671	ENSG00000213033.4
chr1	197510627	197510676	DENND1B	0	-	197510627	197510676	0	1	49	0	-0.396881364416661	0.438197242481483	ENSG00000213047.13
chr1	178542851	178544889	C1orf220	0	+	178542851	178544889	0	2	35,15	0,2024	-0.721318057583122	0.351549996135938	ENSG00000213057.5
chr1	168242852	168242901	SFT2D2	0	+	168242852	168242901	0	1	49	0	-0.57873682934574	0.133072098706433	ENSG00000213064.10
chr1	168242952	168243001	SFT2D2	0	+	168242952	168243001	0	1	49	0	-0.0333364202692891	0.898817051531465	ENSG00000213064.10
chr6	167039938	167039987	FGFR1OP	0	+	167039938	167039987	0	1	49	0	-0.204794412646015	0.67277154823085	ENSG00000213066.13
chr6	160093629	160093678	AL353625.1	0	+	160093629	160093678	0	1	49	0	1.12059119537627	0.0613838780784933	ENSG00000213073.4
chr6	154810043	154810092	SCAF8	0	+	154810043	154810092	0	1	49	0	-1.06471073699243	0.000745468272772665	ENSG00000213079.9
chr6	154810143	154810192	SCAF8	0	+	154810143	154810192	0	1	49	0	0.192371892646673	0.436104515662356	ENSG00000213079.9
chr6	154832152	154832450	SCAF8	0	+	154832152	154832450	0	1	298	0	-0.775838896613166	0.206077224395189	ENSG00000213079.9
chr6	154832650	154832699	SCAF8	0	+	154832650	154832699	0	1	49	0	0.0909717783120725	0.76921811470301	ENSG00000213079.9
chr6	154832750	154832849	SCAF8	0	+	154832750	154832849	0	1	99	0	-0.974559639937506	0.00108390353991089	ENSG00000213079.9
chr6	154832949	154833447	SCAF8	0	+	154832949	154833447	0	1	498	0	-1.14513230430301	4.85521388967332e-05	ENSG00000213079.9
chr19	24126285	24126334	ZNF254	0	+	24126285	24126334	0	1	49	0	0.194156014162589	0.498722720374845	ENSG00000213096.10
chr14	105488354	105488403	CRIP1	0	+	105488354	105488403	0	1	49	0	-0.370373789029703	0.597337529397186	ENSG00000213145.10
chr2	169735967	169736016	KLHL23	0	+	169735967	169736016	0	1	49	0	-0.638087403378837	0.317665114214363	ENSG00000213160.10
chr3	169483716	169483765	RPL22P1	0	-	169483716	169483765	0	1	49	0	-0.833504538254869	0.0971546353420891	ENSG00000213178.3
chr1	151060447	151060496	MLLT11	0	+	151060447	151060496	0	1	49	0	-0.259108700007725	0.507282843613756	ENSG00000213190.4
chr1	151067410	151067508	MLLT11	0	+	151067410	151067508	0	1	98	0	-1.23395363653967	0.00466968667650016	ENSG00000213190.4
chr7	151052657	151052706	ASIC3	0	+	151052657	151052706	0	1	49	0	1.60943791169447	0.035824404774354	ENSG00000213199.8
chr1	121118561	121118610	H3P4	0	-	121118561	121118610	0	1	49	0	-0.302810954690206	0.693489399851309	ENSG00000213244.3
chr5	177303237	177305515	MXD3	0	-	177303237	177305515	0	2	84,16	0,2263	-0.292387963489198	0.570573398048845	ENSG00000213347.10
chr5	177307448	177307497	MXD3	0	-	177307448	177307497	0	1	49	0	0.429856561234236	0.119711474823224	ENSG00000213347.10
chr5	177307547	177307596	MXD3	0	-	177307547	177307596	0	1	49	0	-0.693147180560237	0.233286293592692	ENSG00000213347.10
chr16	69320790	69320839	COG8	0	-	69320790	69320839	0	1	49	0	0.139761942147167	0.607852945947871	ENSG00000213380.15
chr16	69328693	69330825	COG8	0	-	69328693	69330825	0	2	487,13	0,2120	0.648474740507963	0.494077435921223	ENSG00000213380.15
chr16	69334664	69334713	COG8	0	-	69334664	69334713	0	1	49	0	0.218689200964822	0.670241642304022	ENSG00000213380.15
chr16	69334814	69334863	COG8	0	-	69334814	69334863	0	1	49	0	0.237473376790218	0.374109432122475	ENSG00000213380.15
chr16	69334914	69335013	COG8	0	-	69334914	69335013	0	1	99	0	0.755278960303755	0.0917269631427025	ENSG00000213380.15
chr7	102755196	102755245	AC105052.2	0	+	102755196	102755245	0	1	49	0	0.705886206337375	0.110475683174078	ENSG00000213385.3
chr7	102755394	102755493	AC105052.2	0	+	102755394	102755493	0	1	99	0	0.551176919289558	0.130381885105694	ENSG00000213385.3
chrX	153447716	153447814	HAUS7	0	-	153447716	153447814	0	1	98	0	0.262694351943669	0.684042957925376	ENSG00000213397.10
chr16	67940196	67940245	LCAT	0	-	67940196	67940245	0	1	49	0	0.870077888719046	0.00505415582724045	ENSG00000213398.8
chr16	67941888	67941937	LCAT	0	-	67941888	67941937	0	1	49	0	1.24319351745886	0.00188312797652057	ENSG00000213398.8
chr16	67943166	67943215	LCAT	0	-	67943166	67943215	0	1	49	0	0.826678572938884	0.021151213583937	ENSG00000213398.8
chr11	65641321	65641568	SIPA1	0	+	65641321	65641568	0	1	247	0	1.32566973927137	0.0107844594041309	ENSG00000213445.10
chr11	65650820	65650869	SIPA1	0	+	65650820	65650869	0	1	49	0	0.949080554682711	0.0224176784243306	ENSG00000213445.10
chr2	27392978	27393027	FTH1P3	0	-	27392978	27393027	0	1	49	0	-0.899483613657288	0.227557931817919	ENSG00000213453.3
chr14	70375702	70375751	SYNJ2BP	0	-	70375702	70375751	0	1	49	0	-0.478035800943	0.238551629918264	ENSG00000213463.5
chr11	65014210	65014259	ARL2	0	+	65014210	65014259	0	1	49	0	0.741937344697606	0.22480623241248	ENSG00000213465.8
chrX	131768592	131768641	FIRRE	0	-	131768592	131768641	0	1	49	0	-0.281412459728877	0.380550063431827	ENSG00000213468.7
chrX	131795293	131795491	FIRRE	0	-	131795293	131795491	0	1	198	0	-0.423814246776127	0.551470299594263	ENSG00000213468.7
chrX	131795741	131795840	FIRRE	0	-	131795741	131795840	0	1	99	0	-0.523248143944945	0.303343400064168	ENSG00000213468.7
chrX	131830414	131830513	FIRRE	0	-	131830414	131830513	0	1	99	0	-0.360441426746556	0.214720466313774	ENSG00000213468.7
chr1	88982598	88982747	RBMXL1	0	-	88982598	88982747	0	1	149	0	0.182321556843483	0.937907045614246	ENSG00000213516.10
chr1	88982847	88982896	RBMXL1	0	-	88982847	88982896	0	1	49	0	-0.625705899764412	0.20411676409521	ENSG00000213516.10
chr1	88983296	88983345	RBMXL1	0	-	88983296	88983345	0	1	49	0	-0.538996500750879	0.113218710373238	ENSG00000213516.10
chr1	88983446	88983694	RBMXL1	0	-	88983446	88983694	0	1	248	0	0.648695417983765	0.0349372778219066	ENSG00000213516.10
chr1	88983745	88983844	RBMXL1	0	-	88983745	88983844	0	1	99	0	-0.804372815670169	0.22725770540876	ENSG00000213516.10
chr5	140550146	140550195	SRA1	0	-	140550146	140550195	0	1	49	0	-0.750305594836984	0.0507628374620685	ENSG00000213523.10
chr5	140550295	140550344	SRA1	0	-	140550295	140550344	0	1	49	0	-0.446850324271024	0.0329534725586552	ENSG00000213523.10
chr5	140550545	140550594	SRA1	0	-	140550545	140550594	0	1	49	0	0.572519192703568	0.0508806460867004	ENSG00000213523.10
chr5	140550745	140550794	SRA1	0	-	140550745	140550794	0	1	49	0	0.146603474156112	0.55269900141204	ENSG00000213523.10
chr5	140550845	140550894	SRA1	0	-	140550845	140550894	0	1	49	0	-0.115512887369913	0.719735541574781	ENSG00000213523.10
chr5	140557454	140557503	SRA1	0	-	140557454	140557503	0	1	49	0	-0.395312736644176	0.448207157347809	ENSG00000213523.10
chr5	140557754	140558102	SRA1	0	-	140557754	140558102	0	1	348	0	0.600056757480152	0.338582359333931	ENSG00000213523.10
chr3	52839977	52840126	STIMATE	0	-	52839977	52840126	0	1	149	0	-0.143100845156011	0.961093049938633	ENSG00000213533.12
chr7	77116093	77116142	AC007000.2	0	-	77116093	77116142	0	1	49	0	0.436717650614002	0.154580465793391	ENSG00000213542.3
chr10	73243407	73245969	DNAJC9	0	-	73243407	73245969	0	3	113,87,48	0,436,2515	-1.0893098960058	2.68209637780601e-08	ENSG00000213551.7
chr10	73246019	73246068	DNAJC9	0	-	73246019	73246068	0	1	49	0	-0.716136698790374	0.0327568227829937	ENSG00000213551.7
chr10	73246778	73246827	DNAJC9	0	-	73246778	73246827	0	1	49	0	-0.883767540585782	0.0373356307091445	ENSG00000213551.7
chr6	33455818	33456113	ZBTB9	0	+	33455818	33456113	0	1	295	0	0.967584026261706	0.0499566326657081	ENSG00000213588.6
chr6	33456163	33456261	ZBTB9	0	+	33456163	33456261	0	1	98	0	0.504556010752395	0.146582964069477	ENSG00000213588.6
chr6	33456410	33456508	ZBTB9	0	+	33456410	33456508	0	1	98	0	-0.466089729925263	0.621283266675123	ENSG00000213588.6
chr11	57712691	57712740	TMX2	0	+	57712691	57712740	0	1	49	0	-0.204794412646951	0.392623686708775	ENSG00000213593.10
chr16	30193942	30193991	SLX1A-SULT1A3	0	+	30193942	30193991	0	1	49	0	0.468714138415864	0.267817363212492	ENSG00000213599.10
chr16	30194090	30194734	SLX1A-SULT1A3	0	+	30194090	30194734	0	1	644	0	0.575364144903561	0.248179254846935	ENSG00000213599.10
chr16	30195082	30195131	SLX1A-SULT1A3	0	+	30195082	30195131	0	1	49	0	0.974559638357124	0.0196503679997294	ENSG00000213599.10
chr16	30197082	30197299	SLX1A-SULT1A3	0	+	30197082	30197299	0	2	20,30	0,188	0.656779536389059	0.211431657724255	ENSG00000213599.10
chr16	30201018	30201067	SLX1A-SULT1A3	0	+	30201018	30201067	0	1	49	0	0.619039208301318	0.319423438334691	ENSG00000213599.10
chr16	30203594	30203913	SLX1A-SULT1A3	0	+	30203594	30203913	0	2	92,106	0,214	0.766172314725991	0.0265316997913433	ENSG00000213599.10
chr11	47571570	47571669	NDUFS3	0	+	47571570	47571669	0	1	99	0	-0.659624489104029	0.186491975938496	ENSG00000213619.10
chr11	47584464	47584513	NDUFS3	0	+	47584464	47584513	0	1	49	0	1.51145750423829	0.00472771384903581	ENSG00000213619.10
chr19	1913152	1913201	ADAT3	0	+	1913152	1913201	0	1	49	0	0.571786323555678	0.134000846693195	ENSG00000213638.6
chr19	1913349	1913398	ADAT3	0	+	1913349	1913398	0	1	49	0	-0.15415067982726	0.741512842075728	ENSG00000213638.6
chr16	29464246	29464567	SULT1A4	0	+	29464246	29464567	0	2	95,105	0,217	0.693147179583744	0.0790548174107963	ENSG00000213648.11
chr3	48674441	48674539	NCKIPSD	0	-	48674441	48674539	0	1	98	0	-0.161268147596118	0.724292116123839	ENSG00000213672.8
chr3	48681359	48681656	NCKIPSD	0	-	48681359	48681656	0	1	297	0	0.810930216216803	0.0471475237741564	ENSG00000213672.8
chr6	32115711	32115760	ATF6B	0	-	32115711	32115760	0	1	49	0	-0.832909122935105	0.108547822265816	ENSG00000213676.13
chr6	32117866	32117915	ATF6B	0	-	32117866	32117915	0	1	49	0	1.15923691048454	0.000582753060676011	ENSG00000213676.13
chr6	32120129	32120178	ATF6B	0	-	32120129	32120178	0	1	49	0	-0.326684229695701	0.481710284211717	ENSG00000213676.13
chr3	48467296	48467395	TREX1	0	+	48467296	48467395	0	1	99	0	-0.126293725324197	0.923748565418214	ENSG00000213689.14
chr3	48467446	48467595	TREX1	0	+	48467446	48467595	0	1	149	0	0.70329955201081	0.0378561923329138	ENSG00000213689.14
chr2	26778565	26778614	SLC35F6	0	+	26778565	26778614	0	1	49	0	0.59783700075562	0.149381124857064	ENSG00000213699.9
chr22	26560992	26561041	HMGB1P10	0	+	26560992	26561041	0	1	49	0	-0.430782916092575	0.411123275796601	ENSG00000213707.2
chr11	33075715	33075913	PIGCP1	0	-	33075715	33075913	0	1	198	0	0.593774706747798	0.0195077874827984	ENSG00000213713.3
chr11	33076113	33076162	PIGCP1	0	-	33076113	33076162	0	1	49	0	1.50407739677627	0.000417653399105711	ENSG00000213713.3
chr11	33076212	33076261	PIGCP1	0	-	33076212	33076261	0	1	49	0	0.671168273836219	0.285500885404341	ENSG00000213713.3
chr6	31730681	31730730	CLIC1	0	-	31730681	31730730	0	1	49	0	0.215596345607254	0.437579487073171	ENSG00000213719.8
chr6	31736310	31736409	CLIC1	0	-	31736310	31736409	0	1	99	0	-0.293347809987504	0.673789091501496	ENSG00000213719.8
chr14	49598516	49598565	RPS29	0	-	49598516	49598565	0	1	49	0	-0.241162056816888	0.624273636293306	ENSG00000213741.11
chr14	49598865	49598914	RPS29	0	-	49598865	49598914	0	1	49	0	-0.780158557552527	0.234498782666993	ENSG00000213741.11
chr20	25675163	25675212	ZNF337-AS1	0	+	25675163	25675212	0	1	49	0	-0.95885034629556	0.130048934813299	ENSG00000213742.7
chr20	25675413	25675462	ZNF337-AS1	0	+	25675413	25675462	0	1	49	0	-0.233614851181502	0.311591968933601	ENSG00000213742.7
chr20	25675513	25675612	ZNF337-AS1	0	+	25675513	25675612	0	1	99	0	0.380772495257308	0.333283271293489	ENSG00000213742.7
chr20	25675663	25675961	ZNF337-AS1	0	+	25675663	25675961	0	1	298	0	-0.802346472525806	0.308085436025284	ENSG00000213742.7
chr20	25676062	25676111	ZNF337-AS1	0	+	25676062	25676111	0	1	49	0	0.0889474860046371	0.726426627033207	ENSG00000213742.7
chr20	25676761	25676810	ZNF337-AS1	0	+	25676761	25676810	0	1	49	0	-0.80562516398666	0.186503254951867	ENSG00000213742.7
chr19	58581326	58581375	CENPBD1P1	0	+	58581326	58581375	0	1	49	0	-0.376477571234931	0.529399040156867	ENSG00000213753.11
chr19	58581426	58581475	CENPBD1P1	0	+	58581426	58581475	0	1	49	0	-0.0444517625709609	0.935348179557128	ENSG00000213753.11
chr19	58581825	58581874	CENPBD1P1	0	+	58581825	58581874	0	1	49	0	-0.336472236621284	0.563653156949369	ENSG00000213753.11
chr19	58584170	58584219	CENPBD1P1	0	+	58584170	58584219	0	1	49	0	-0.313657558855052	0.551676074609211	ENSG00000213753.11
chr6	30914007	30914056	GTF2H4	0	+	30914007	30914056	0	1	49	0	0.99325177301333	0.0110798170291975	ENSG00000213780.11
chr12	12813416	12813465	DDX47	0	+	12813416	12813465	0	1	49	0	-0.385056236480488	0.146420002572013	ENSG00000213782.7
chr12	12827336	12829482	DDX47	0	+	12827336	12829482	0	2	40,60	0,2087	-0.98505758912117	0.000185580565680979	ENSG00000213782.7
chr19	52908012	52908061	ZNF888	0	-	52908012	52908061	0	1	49	0	0.276253376627948	0.567279618709331	ENSG00000213793.5
chr19	52929227	52929276	ZNF321P	0	-	52929227	52929276	0	1	49	0	-0.223143551314209	0.591690834644958	ENSG00000213801.4
chr16	10532599	10532648	EMP2	0	-	10532599	10532648	0	1	49	0	-0.563469357251414	0.252212620276945	ENSG00000213853.10
chr17	7352234	7352283	KCTD11	0	+	7352234	7352283	0	1	49	0	0.0851578083369741	0.885540937282386	ENSG00000213859.6
chr17	7352924	7352973	KCTD11	0	+	7352924	7352973	0	1	49	0	1.14990558137102	0.00284622930311007	ENSG00000213859.6
chr17	7353170	7353219	KCTD11	0	+	7353170	7353219	0	1	49	0	-0.386772975942717	0.598997131873416	ENSG00000213859.6
chr17	7353318	7353613	KCTD11	0	+	7353318	7353613	0	1	295	0	-0.79223808321009	0.910414732372823	ENSG00000213859.6
chr17	7353663	7353712	KCTD11	0	+	7353663	7353712	0	1	49	0	0.191055236762708	0.720619752643632	ENSG00000213859.6
chr17	7353860	7353958	KCTD11	0	+	7353860	7353958	0	1	98	0	-0.916290732061301	0.352182550419149	ENSG00000213859.6
chr17	7354205	7354254	KCTD11	0	+	7354205	7354254	0	1	49	0	0.384845820901051	0.550968672254025	ENSG00000213859.6
chr17	7354649	7354845	KCTD11	0	+	7354649	7354845	0	1	196	0	0.780158557549532	0.320694576218802	ENSG00000213859.6
chr14	24311599	24311797	LTB4R	0	+	24311599	24311797	0	1	198	0	-0.559615788728462	0.382981655090574	ENSG00000213903.9
chr14	24316152	24316201	LTB4R	0	+	24316152	24316201	0	1	49	0	-0.318453731118553	0.519185956023278	ENSG00000213903.9
chr14	24316251	24316300	LTB4R	0	+	24316251	24316300	0	1	49	0	0.223143551306697	0.334872787681941	ENSG00000213903.9
chr14	24316598	24316647	LTB4R	0	+	24316598	24316647	0	1	49	0	-0.602996083700913	0.0986168329897897	ENSG00000213903.9
chr14	24316747	24316895	LTB4R	0	+	24316747	24316895	0	1	148	0	0.16430305128901	0.873220035659689	ENSG00000213903.9
chr14	24317739	24317788	LTB4R	0	+	24317739	24317788	0	1	49	0	0.87546873753373	0.0372296184759363	ENSG00000213903.9
chr14	24317838	24317887	LTB4R	0	+	24317838	24317887	0	1	49	0	-7.91599238304214e-13	1	ENSG00000213903.9
chr14	24305784	24308969	LTB4R2	0	+	24305784	24308969	0	2	84,15	0,3171	0.623188591952072	0.0527824886994568	ENSG00000213906.10
chr14	24310462	24310511	LTB4R2	0	+	24310462	24310511	0	1	49	0	0.156842471417852	0.543885275792869	ENSG00000213906.10
chr14	24311606	24311854	LTB4R2	0	+	24311606	24311854	0	1	248	0	-0.352821374622741	0.442379040987909	ENSG00000213906.10
chr14	24311905	24312003	LTB4R2	0	+	24311905	24312003	0	1	98	0	0.551176919289553	0.0191311146771662	ENSG00000213906.10
chr16	3611977	3640734	DNASE1	0	+	3611977	3640734	0	2	30,20	0,28738	-0.693147180592532	0.301976443215578	ENSG00000213918.10
chr16	3661334	3661433	DNASE1	0	+	3661334	3661433	0	1	99	0	0.975379648244162	0.0151582919451339	ENSG00000213918.10
chr16	3661533	3661582	DNASE1	0	+	3661533	3661582	0	1	49	0	0.0935260580107599	0.858638508118809	ENSG00000213918.10
chr16	3661633	3661782	DNASE1	0	+	3661633	3661782	0	1	149	0	0.802346472524919	0.18660964362374	ENSG00000213918.10
chr16	3662878	3662927	DNASE1	0	+	3662878	3662927	0	1	49	0	0.653926467351976	0.125690654245611	ENSG00000213918.10
chr16	3663476	3663625	DNASE1	0	+	3663476	3663625	0	1	149	0	0.634306679976579	0.351246279095305	ENSG00000213918.10
chr16	3665071	3665120	DNASE1	0	+	3665071	3665120	0	1	49	0	0.751416085593908	0.327102935640669	ENSG00000213918.10
chr22	38291541	38291590	CSNK1E	0	-	38291541	38291590	0	1	49	0	0.205443974214809	0.291347114643792	ENSG00000213923.13
chr22	38294513	38295414	CSNK1E	0	-	38294513	38295414	0	2	22,28	0,874	-0.0219789067187778	0.94764095481147	ENSG00000213923.13
chr22	38296322	38296371	CSNK1E	0	-	38296322	38296371	0	1	49	0	-0.182321556795393	0.525072747430238	ENSG00000213923.13
chr22	38296522	38296571	CSNK1E	0	-	38296522	38296571	0	1	49	0	0.569094531889902	0.0205034090585857	ENSG00000213923.13
chr22	38296622	38296671	CSNK1E	0	-	38296622	38296671	0	1	49	0	1.2527629684906	0.0293411640162875	ENSG00000213923.13
chr22	38296722	38296771	CSNK1E	0	-	38296722	38296771	0	1	49	0	-0.147635998805855	0.501930754235309	ENSG00000213923.13
chr22	38296822	38296971	CSNK1E	0	-	38296822	38296971	0	1	149	0	0.693147180557819	0.0174287453268188	ENSG00000213923.13
chr22	38297072	38297121	CSNK1E	0	-	38297072	38297121	0	1	49	0	-0.0857668217574224	0.638791091185213	ENSG00000213923.13
chr22	38297222	38297271	CSNK1E	0	-	38297222	38297271	0	1	49	0	-0.784954729813068	0.0889211776919042	ENSG00000213923.13
chr22	38297672	38297721	CSNK1E	0	-	38297672	38297721	0	1	49	0	0.449525097902189	0.342716537315494	ENSG00000213923.13
chr22	38297772	38297821	CSNK1E	0	-	38297772	38297821	0	1	49	0	-0.441832752279309	0.101511024517303	ENSG00000213923.13
chr22	38298621	38298670	CSNK1E	0	-	38298621	38298670	0	1	49	0	-0.343771539102821	0.488538744132187	ENSG00000213923.13
chr22	38302997	38303174	CSNK1E	0	-	38302997	38303174	0	2	13,37	0,141	0.255346691798324	0.412278386346695	ENSG00000213923.13
chr22	38314158	38316702	CSNK1E	0	-	38314158	38316702	0	2	12,38	0,2507	-0.097163748479516	0.692931170892109	ENSG00000213923.13
chr14	24161315	24162169	IRF9	0	+	24161315	24162169	0	2	24,26	0,829	0.53630470870275	0.453446880841858	ENSG00000213928.9
chr14	24162219	24162268	IRF9	0	+	24162219	24162268	0	1	49	0	0.234839591077318	0.631407859746283	ENSG00000213928.9
chr13	110638645	110638694	NAXD	0	+	110638645	110638694	0	1	49	0	-0.0606246218164354	0.706987205961671	ENSG00000213995.11
chr13	110638945	110639094	NAXD	0	+	110638945	110639094	0	1	149	0	-0.645137961489409	0.117026724904287	ENSG00000213995.11
chr13	110639145	110639394	NAXD	0	+	110639145	110639394	0	1	249	0	-0.728238500581085	0.164661821057275	ENSG00000213995.11
chr3	9820635	9820684	TTLL3	0	+	9820635	9820684	0	1	49	0	0.65058756614115	0.110035753303294	ENSG00000214021.16
chr3	9829253	9829302	TTLL3	0	+	9829253	9829302	0	1	49	0	1.28401551233068	0.0166124826816078	ENSG00000214021.16
chr3	9834745	9834794	TTLL3	0	+	9834745	9834794	0	1	49	0	1.04731899428014	0.0113758908071725	ENSG00000214021.16
chr3	9834844	9834993	TTLL3	0	+	9834844	9834993	0	1	149	0	0.611801541105993	0.181311985459736	ENSG00000214021.16
chr3	9835043	9835092	TTLL3	0	+	9835043	9835092	0	1	49	0	0.415515443961666	0.318217725279413	ENSG00000214021.16
chr3	9835193	9835242	TTLL3	0	+	9835193	9835242	0	1	49	0	0.445311016619148	0.149587020105195	ENSG00000214021.16
chr3	9835292	9835341	TTLL3	0	+	9835292	9835341	0	1	49	0	0.160342649469647	0.611338699436985	ENSG00000214021.16
chr3	9835441	9835490	TTLL3	0	+	9835441	9835490	0	1	49	0	0.333773179394572	0.313833601695014	ENSG00000214021.16
chr3	9835641	9835739	TTLL3	0	+	9835641	9835739	0	1	98	0	0.609765571088223	0.052303784185499	ENSG00000214021.16
chr3	9835790	9835839	TTLL3	0	+	9835790	9835839	0	1	49	0	0.826678573183666	0.117911457972217	ENSG00000214021.16
chr3	9835889	9836088	TTLL3	0	+	9835889	9836088	0	1	199	0	1.01983141082611	0.0250059044580649	ENSG00000214021.16
chr7	150371845	150371894	REPIN1	0	+	150371845	150371894	0	1	49	0	0.0506437328178034	0.798256003230023	ENSG00000214022.11
chr7	150371995	150372094	REPIN1	0	+	150371995	150372094	0	1	99	0	0.63304325649029	0.03284044274921	ENSG00000214022.11
chr7	150372145	150372294	REPIN1	0	+	150372145	150372294	0	1	149	0	0.478490243123048	0.0172743123465	ENSG00000214022.11
chr7	150372495	150372544	REPIN1	0	+	150372495	150372544	0	1	49	0	-0.706940502692283	0.199121861753524	ENSG00000214022.11
chr7	150372895	150373244	REPIN1	0	+	150372895	150373244	0	1	349	0	0.540806455977921	0.554275978597985	ENSG00000214022.11
chr7	150373695	150373744	REPIN1	0	+	150373695	150373744	0	1	49	0	-0.227783930870712	0.585282955387646	ENSG00000214022.11
chr12	133121362	133121511	ZNF891	0	-	133121362	133121511	0	1	149	0	0.510825623764982	0.602175717438489	ENSG00000214029.5
chr12	133121712	133121761	ZNF891	0	-	133121712	133121761	0	1	49	0	-0.858661619037524	0.128923492466095	ENSG00000214029.5
chr12	133121812	133121911	ZNF891	0	-	133121812	133121911	0	1	99	0	-1.17411984117631	0.0726918556314754	ENSG00000214029.5
chr12	133121962	133122011	ZNF891	0	-	133121962	133122011	0	1	49	0	0.231801612678566	0.554748348491127	ENSG00000214029.5
