chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr22	46235277	46235326	AC114878.2	0	+	46235277	46235326	0	1	49	0	5.05942545826569	0.000404120811166253	ENSG00000186951.16
chr21	10473267	10473316	MIR137HG	0	+	10473267	10473316	0	1	49	0	-4.85981240435231	0.000129449860214792	ENSG00000187172.15
chr9	34664311	34664360	BX005019.1	0	-	34664311	34664360	0	1	49	0	5.63478960316926	0.000469878406543667	ENSG00000187186.15
chr9	76502894	76502943	MIR2682	0	+	76502894	76502943	0	1	49	0	-1.6643145226575	0.00264981813232734	ENSG00000187210.14
chr9	76503142	76503191	MIR2682	0	+	76503142	76503191	0	1	49	0	1.69320779549956	0.000130196286798778	ENSG00000187210.14
chr9	76503242	76503291	MIR2682	0	+	76503242	76503291	0	1	49	0	0.742846849112218	0.00233158448285797	ENSG00000187210.14
chr9	76503341	76503390	MIR2682	0	+	76503341	76503390	0	1	49	0	-0.537583072940833	0.00155525203090345	ENSG00000187210.14
chr9	129888737	129888786	MIR137	0	-	129888737	129888786	0	1	49	0	-0.578530537477707	0.000675083470310644	ENSG00000187239.17
chr9	129899976	129900025	MIR137	0	-	129899976	129900025	0	1	49	0	-1.51059207779763	0.00431330957184339	ENSG00000187239.17
chr16	8893094	8893143	AC104453.1	0	-	8893094	8893143	0	1	49	0	1.33828514193353	0.000967084588204603	ENSG00000187555.16
chr6	18122031	18122080	NFU1P2	0	-	18122031	18122080	0	1	49	0	4.60517018598809	0.0030023065841549	ENSG00000187566.6
chr2	74047295	74047344	LINC01776	0	+	74047295	74047344	0	1	49	0	-1.40636192417139	0.00456143516207474	ENSG00000187605.15
chr2	74047445	74047494	LINC01776	0	+	74047445	74047494	0	1	49	0	1.50678375838858	6.49681001601011e-05	ENSG00000187605.15
chr2	74048043	74048092	LINC01776	0	+	74048043	74048092	0	1	49	0	-1.46119566929301	0.00041900122713534	ENSG00000187605.15
chr2	74101593	74101642	LINC01776	0	+	74101593	74101642	0	1	49	0	0.732219573440047	0.000632985095646798	ENSG00000187605.15
chr17	15711409	15716020	AC095031.1	0	+	15711409	15716020	0	2	29,21	0,4591	3.44468249308215	0.000521976624002552	ENSG00000187607.16
chr2	86985868	86985917	SNX7	0	+	86985868	86985917	0	1	49	0	5.12989872006993	4.26562149562493e-05	ENSG00000187627.16
chr2	86986365	86986414	SNX7	0	+	86986365	86986414	0	1	49	0	-1.60943791236171	0.00368511391452009	ENSG00000187627.16
chr2	86986515	86986564	SNX7	0	+	86986515	86986564	0	1	49	0	1.92458038224791	0.000878993696811214	ENSG00000187627.16
chr19	5910057	5910106	PLPPR5	0	+	5910057	5910106	0	1	49	0	4.89034912822175	0.000552608603702654	ENSG00000187650.4
chr9	137204327	137204376	AL445433.2	0	-	137204327	137204376	0	1	49	0	1.28212149405772	0.000584017681609872	ENSG00000187713.7
chr9	89378448	89378497	AL445433.1	0	-	89378448	89378497	0	1	49	0	-1.83572259264767	0.00122484593340066	ENSG00000187764.11
chr9	89378748	89378797	AL445433.1	0	-	89378748	89378797	0	1	49	0	-0.759214815512019	0.00184228258861752	ENSG00000187764.11
chr22	23744474	23744523	PLPPR4	0	-	23744474	23744523	0	1	49	0	1.08313210335334	0.000112464502598275	ENSG00000187792.5
chrX	119758784	119758833	AL365220.1	0	+	119758784	119758833	0	1	49	0	4.94164242260931	0.00165396447190247	ENSG00000187808.5
chrX	119759664	119759713	AL365220.1	0	+	119759664	119759713	0	1	49	0	-1.50851199384414	0.000412417584063074	ENSG00000187808.5
chr8	38060023	38060072	LINC01708	0	+	38060023	38060072	0	1	49	0	0.569330043292484	0.000713939041947054	ENSG00000187840.5
chr1	21428451	21428500	PALMD	0	+	21428451	21428500	0	1	49	0	1.81589122930801	0.000737688577122309	ENSG00000187952.9
chr7	6751349	6751398	HMGB3P10	0	+	6751349	6751398	0	1	49	0	4.99721227376412	0.00149732402568781	ENSG00000187953.10
chr8	144450231	144450280	FRRS1	0	-	144450231	144450280	0	1	49	0	1.51111742585258	0.00310629406224372	ENSG00000187954.12
chr8	144450481	144450530	FRRS1	0	-	144450481	144450530	0	1	49	0	-1.03480933210949	0.00292409566443208	ENSG00000187954.12
chr8	144452278	144452327	FRRS1	0	-	144452278	144452327	0	1	49	0	-5.5577928461195	0.00301902461077907	ENSG00000187954.12
chr19	12580245	12580294	RNU4-75P	0	-	12580245	12580294	0	1	49	0	-0.520320731780101	0.0013611893149017	ENSG00000188033.10
chr2	234495685	234495734	AL451051.1	0	-	234495685	234495734	0	1	49	0	-4.43081679868229	0.00154305020705203	ENSG00000188042.8
chr22	50253099	50253148	AC096949.1	0	-	50253099	50253148	0	1	49	0	-1.01570769363113	0.000270459038738346	ENSG00000188130.14
chr3	33093493	33093542	AGL	0	-	33093493	33093542	0	1	49	0	1.57169758445221	0.00452130057310018	ENSG00000188167.9
chr11	17372271	17372320	AC118553.1	0	+	17372271	17372320	0	1	49	0	4.53259949315326	0.00340909410114631	ENSG00000188211.9
chr9	137242863	137242912	SLC35A3	0	+	137242863	137242912	0	1	49	0	-0.836820106536653	0.00058586587342091	ENSG00000188229.6
chr10	45825743	45825792	AC118553.2	0	-	45825743	45825792	0	1	49	0	-1.64032839945344	5.69657236978439e-05	ENSG00000188234.13
chr10	45826388	45826437	AC118553.2	0	-	45826388	45826437	0	1	49	0	0.65392646739724	0.00344605754281901	ENSG00000188234.13
chr10	45826636	45826685	AC118553.2	0	-	45826636	45826685	0	1	49	0	2.16905370036952	2.17009172851501e-05	ENSG00000188234.13
chr19	37236070	37242513	RNU6-750P	0	+	37236070	37242513	0	2	5,45	0,6399	1.08618976866955	0.000823211407964264	ENSG00000188283.11
chr19	9343565	9343614	RNU6-1318P	0	+	9343565	9343614	0	1	49	0	3.41772668262323	0.000943970060320653	ENSG00000188321.13
chr15	85244534	85244583	MFSD14A	0	+	85244534	85244583	0	1	49	0	4.18965474214327	0.000207950868382767	ENSG00000188388.10
chr6	8015215	8015264	AC093019.2	0	-	8015215	8015264	0	1	49	0	4.02535169072578	4.90380787784294e-05	ENSG00000188428.20
chr6	8015815	8017822	AC093019.2	0	-	8015815	8017822	0	2	14,36	0,1972	-0.726256339167226	0.000288656279980093	ENSG00000188428.20
chr22	49656697	49656746	SASS6	0	-	49656697	49656746	0	1	49	0	1.65621397723184	0.00135712420043488	ENSG00000188511.12
chr1	23967636	23967685	AC093019.1	0	-	23967636	23967685	0	1	49	0	4.7361984483945	0.00238344848973482	ENSG00000188529.15
chr20	20390080	20390129	TRMT13	0	-	20390080	20390129	0	1	49	0	-2.17617116767917	0.00373027460025577	ENSG00000188559.15
chr20	20392930	20392979	TRMT13	0	-	20392930	20392979	0	1	49	0	0.819798419026655	0.00140209535164126	ENSG00000188559.15
chr1	121184165	121184214	LRRC39	0	-	121184165	121184214	0	1	49	0	-0.718988411768631	0.000945184665425591	ENSG00000188610.12
chr22	44496709	44496758	DBT	0	-	44496709	44496758	0	1	49	0	4.61512051684126	0.0029503267268236	ENSG00000188636.4
chr22	44497107	44497156	DBT	0	-	44497107	44497156	0	1	49	0	1.58126703546725	0.00371533283956571	ENSG00000188636.4
chr9	69718487	69718536	RPL23AP90	0	-	69718487	69718536	0	1	49	0	-0.814654012310841	0.000147899994196399	ENSG00000188647.13
chr5	61160094	61160143	BRI3P1	0	-	61160094	61160143	0	1	49	0	-0.676258962531424	0.0014127895587529	ENSG00000188725.8
chr1	235131980	235135680	AL445928.2	0	-	235131980	235135680	0	2	18,32	0,3669	0.947381318944171	0.00328115161020537	ENSG00000188739.15
chr1	37822305	37822354	AL445928.1	0	-	37822305	37822354	0	1	49	0	-5.45532111534834	0.0044352544220817	ENSG00000188786.10
chr1	37857674	37858501	AL445928.1	0	-	37857674	37858501	0	2	36,14	0,814	1.74296930505857	0.000485884159656225	ENSG00000188786.10
chr9	97199172	97199221	RTCA-AS1	0	-	97199172	97199221	0	1	49	0	1.52309970948716	0.00439065129707872	ENSG00000188801.9
chr1	9602290	9602339	RTCA	0	+	9602290	9602339	0	1	49	0	-1.1104467463151	0.00309720180617246	ENSG00000188807.13
chr1	9613232	9613281	RTCA	0	+	9613232	9613281	0	1	49	0	-3.36729582709174	0.00379318697100506	ENSG00000188807.13
chr5	842349	842398	MIR553	0	-	842349	842398	0	1	49	0	-0.523248143766331	0.00129467189034094	ENSG00000188818.12
chr1	23873942	23873991	AC104457.1	0	-	23873942	23873991	0	1	49	0	0.68117098951323	0.0010707074860774	ENSG00000188822.8
chr1	23875184	23875233	AC104457.1	0	-	23875184	23875233	0	1	49	0	1.66288574687689	0.00417403791764837	ENSG00000188822.8
chr16	3591172	3591221	AC104457.2	0	-	3591172	3591221	0	1	49	0	0.986220101646602	0.00123695621829389	ENSG00000188827.11
chr16	3608514	3608563	AC104457.2	0	-	3608514	3608563	0	1	49	0	-1.42162183632251	4.96725192415948e-05	ENSG00000188827.11
chr16	3608814	3608863	AC104457.2	0	-	3608814	3608863	0	1	49	0	0.603823663811937	0.00247621601678916	ENSG00000188827.11
chr17	40122768	40122817	CDC14A	0	+	40122768	40122817	0	1	49	0	0.62514588079529	0.00238335584346616	ENSG00000188895.12
chr9	93443580	93443629	BCAS2P2	0	-	93443580	93443629	0	1	49	0	1.42500887330046	0.00283403078417743	ENSG00000188938.17
chr9	93451075	93451124	BCAS2P2	0	-	93451075	93451124	0	1	49	0	-1.67397643357218	0.00167428358283428	ENSG00000188938.17
chr6	87255322	87255371	AL589990.1	0	+	87255322	87255371	0	1	49	0	-0.663421000294744	0.00276313574045872	ENSG00000188994.13
chr6	87256618	87256667	AL589990.1	0	+	87256618	87256667	0	1	49	0	0.872792662287115	0.000195957738019947	ENSG00000188994.13
chr6	87256918	87256967	AL589990.1	0	+	87256918	87256967	0	1	49	0	5.19295685089022	0.00105243716858205	ENSG00000188994.13
chr6	87257017	87257066	AL589990.1	0	+	87257017	87257066	0	1	49	0	3.43398720299175	0.0018839660985287	ENSG00000188994.13
chr6	87257317	87257366	AL589990.1	0	+	87257317	87257366	0	1	49	0	1.35787326521031	0.000397051121489134	ENSG00000188994.13
chr6	87258164	87258213	AL589990.1	0	+	87258164	87258213	0	1	49	0	-1.10645546612912	0.00158454347310255	ENSG00000188994.13
chr6	87259411	87259460	AL589990.1	0	+	87259411	87259460	0	1	49	0	0.861721187347964	0.000295531165037333	ENSG00000188994.13
chr6	87261655	87261704	AL589990.1	0	+	87261655	87261704	0	1	49	0	2.59796473571574	0.000143091840235643	ENSG00000188994.13
chr12	45850791	45850840	GPR88	0	+	45850791	45850840	0	1	49	0	-1.09385603713422	7.8517435922687e-05	ENSG00000189079.17
chr19	45179721	45179770	AC099670.1	0	+	45179721	45179770	0	1	49	0	-0.685484307814375	0.00391029839428258	ENSG00000189114.8
chr19	37739751	37739800	LINC01349	0	-	37739751	37739800	0	1	49	0	5.33753807970132	0.000809571187296521	ENSG00000189144.13
chr19	37739851	37739950	LINC01349	0	-	37739851	37739950	0	1	99	0	1.48538526377791	3.38931944499939e-06	ENSG00000189144.13
chr19	37389425	37389474	AC099670.3	0	+	37389425	37389474	0	1	49	0	2.2082744135228	0.000203303707339231	ENSG00000189164.15
chr7	57003663	57003712	AC099670.2	0	+	57003663	57003712	0	1	49	0	4.38618464482217	2.57569854739126e-05	ENSG00000189166.6
chr19	52765923	52765972	VCAM1	0	-	52765923	52765972	0	1	49	0	0.589427354376309	0.00130818368507302	ENSG00000189190.10
chr19	52766271	52766320	VCAM1	0	-	52766271	52766320	0	1	49	0	-6.2690962836969	0.00140230972625222	ENSG00000189190.10
chr19	52766719	52766768	VCAM1	0	-	52766719	52766768	0	1	49	0	5.14166355634164	3.59224882062748e-07	ENSG00000189190.10
chr19	52767515	52767564	VCAM1	0	-	52767515	52767564	0	1	49	0	-5.0814043649751	0.00301292505235795	ENSG00000189190.10
chr1	23961835	23961884	EXTL2	0	+	23961835	23961884	0	1	49	0	-4.89034912806073	5.86188619201567e-05	ENSG00000189266.13
chr6	28365805	28365854	AC104506.1	0	+	28365805	28365854	0	1	49	0	-5.48893772614732	0.00285834202359059	ENSG00000189298.14
chr22	42512244	42512293	SLC30A7	0	-	42512244	42512293	0	1	49	0	-3.86072971087957	0.0014553720770728	ENSG00000189306.11
chr4	82927975	82928024	HNRNPA1P68	0	-	82927975	82928024	0	1	49	0	-0.641853886172396	0.00256598768275851	ENSG00000189308.11
chr4	82984258	82984307	HNRNPA1P68	0	-	82984258	82984307	0	1	49	0	1.3721320473074	0.00157687618723512	ENSG00000189308.11
chr11	18210349	18210398	DPH5	0	+	18210349	18210398	0	1	49	0	-1.84795813002374	0.00129686169936971	ENSG00000189332.5
chr1	1665524	1665623	AC093157.2	0	-	1665524	1665623	0	1	99	0	1.25688328746839	5.7470119113075e-05	ENSG00000189339.12
chr17	20428767	20428816	AC093157.1	0	+	20428767	20428816	0	1	49	0	0.613947720556993	0.000690202743349855	ENSG00000189423.13
chr19	23222939	23222988	AC093157.3	0	-	23222939	23222988	0	1	49	0	1.28749577541426	0.000195519302453762	ENSG00000196081.10
chr19	23231319	23232173	AC093157.3	0	-	23231319	23232173	0	2	43,7	0,848	4.33510971489877	0.000610033599657389	ENSG00000196081.10
chr9	97464891	97464940	AC119501.1	0	+	97464891	97464940	0	1	49	0	-4.40264591988791	0.00441913443753228	ENSG00000196116.8
chr9	127444442	127444491	AL109741.1	0	+	127444442	127444491	0	1	49	0	6.17170059741092	0.000173619173641559	ENSG00000196152.10
chr1	156177006	156177055	S1PR1	0	+	156177006	156177055	0	1	49	0	0.846412904577237	0.00231914953887424	ENSG00000196189.13
chr13	19642258	19646479	AL109741.2	0	+	19642258	19646479	0	2	13,37	0,4185	-1.22531212036093	0.00447402955650855	ENSG00000196199.14
chr19	52290172	52290221	PPIAP7	0	+	52290172	52290221	0	1	49	0	-4.44265125632929	0.00010069336288121	ENSG00000196214.11
chr19	52290471	52290520	PPIAP7	0	+	52290471	52290520	0	1	49	0	-1.30435033728586	0.00127174538576391	ENSG00000196214.11
chr19	52290968	52291017	PPIAP7	0	+	52290968	52291017	0	1	49	0	3.7013019740897	2.55760345124756e-08	ENSG00000196214.11
chr20	59944601	59944650	LINC01307	0	+	59944601	59944650	0	1	49	0	-1.75647765508596	0.00189309451741182	ENSG00000196227.11
chr10	96955387	96955436	LINC01709	0	+	96955387	96955436	0	1	49	0	0.973141676403706	0.00340000074124902	ENSG00000196233.13
chr10	96981527	96981576	LINC01709	0	+	96981527	96981576	0	1	49	0	2.31845844214819	0.00151409255306156	ENSG00000196233.13
chr10	96985472	96985521	LINC01709	0	+	96985472	96985521	0	1	49	0	-1.89256416834441	0.0044326724529804	ENSG00000196233.13
chr7	64708101	64708150	RNU6-965P	0	+	64708101	64708150	0	1	49	0	-0.773988079043455	0.000170590735176335	ENSG00000196247.11
chr7	64708997	64709046	RNU6-965P	0	+	64708997	64709046	0	1	49	0	0.917127202019121	0.00226040134714045	ENSG00000196247.11
chr19	52156051	52156100	RPSAP19	0	-	52156051	52156100	0	1	49	0	4.00733318522552	0.000188761157514206	ENSG00000196267.12
chr19	21426527	21426576	OLFM3	0	+	21426527	21426576	0	1	49	0	-0.735466612438849	0.000325003121616318	ENSG00000196268.11
chr2	200892144	200892193	RNU6-352P	0	+	200892144	200892193	0	1	49	0	-1.16436366623089	0.00170185110296584	ENSG00000196290.15
chr2	200893259	200893308	RNU6-352P	0	+	200893259	200893308	0	1	49	0	-1.8380566436364	3.9167982697097e-05	ENSG00000196290.15
chr7	30559974	30560023	AL356280.1	0	-	30559974	30560023	0	1	49	0	4.38825718442183	1.23009014085795e-09	ENSG00000196295.12
chr9	96889672	96889721	DNAJA1P5	0	-	96889672	96889721	0	1	49	0	0.522789172507763	0.0011127681132993	ENSG00000196312.15
chr9	96891371	96891420	DNAJA1P5	0	-	96891371	96891420	0	1	49	0	4.46014441393784	0.00121545409548374	ENSG00000196312.15
chr7	72942744	72942793	AC114485.1	0	+	72942744	72942793	0	1	49	0	-0.754530083183403	0.00290459400939003	ENSG00000196313.11
chr11	130234115	130234164	AC099567.1	0	-	130234115	130234164	0	1	49	0	-1.59504917498201	0.00111976246572554	ENSG00000196323.14
chr11	130236150	130236199	AC099567.1	0	-	130236150	130236199	0	1	49	0	-1.46808379409239	5.80588298035866e-05	ENSG00000196323.14
chr9	132166973	132167022	COL11A1	0	+	132166973	132167022	0	1	49	0	-0.921156921525328	0.000201570086915348	ENSG00000196358.11
chr9	132197994	132198043	COL11A1	0	+	132197994	132198043	0	1	49	0	2.33075596972745	0.00125905170156104	ENSG00000196358.11
chr11	94545479	94545528	SOD2P1	0	+	94545479	94545528	0	1	49	0	-1.0625973159874	0.000802373756632724	ENSG00000196371.3
chr11	94545578	94545627	SOD2P1	0	+	94545578	94545627	0	1	49	0	5.9610053396139	1.71315359676072e-07	ENSG00000196371.3
chr11	94546273	94546322	SOD2P1	0	+	94546273	94546322	0	1	49	0	0.999277576021153	0.000202640504003426	ENSG00000196371.3
chr12	133105754	133105803	AC095032.2	0	+	133105754	133105803	0	1	49	0	-1.13130161402596	6.25663425189992e-05	ENSG00000196387.9
chr19	53408266	53408315	AC095032.1	0	+	53408266	53408315	0	1	49	0	4.44265125649032	0.00398736352739515	ENSG00000196417.13
chr19	53408366	53408415	AC095032.1	0	+	53408366	53408415	0	1	49	0	1.45202103482022	0.000673253052168144	ENSG00000196417.13
chr19	53409365	53409414	AC095032.1	0	+	53409365	53409414	0	1	49	0	4.26267987760852	0.000238787915834427	ENSG00000196417.13
chr19	53410715	53410764	AC095032.1	0	+	53410715	53410764	0	1	49	0	1.2688191598508	0.00415153502837318	ENSG00000196417.13
chr19	53411065	53411114	AC095032.1	0	+	53411065	53411114	0	1	49	0	-1.46112600958113	0.00346107884503344	ENSG00000196417.13
chr1	247156276	247156325	RN7SKP285	0	-	247156276	247156325	0	1	49	0	-0.60783359684741	0.00203376561183388	ENSG00000196418.12
chr3	150409183	150409232	RNPC3	0	+	150409183	150409232	0	1	49	0	2.74084002411046	0.00305233508112679	ENSG00000196428.12
chr7	149455542	149455591	AMY2B	0	-	149455542	149455591	0	1	49	0	-1.01310418693638	0.000106723795004093	ENSG00000196453.8
chr7	149455691	149455740	AMY2B	0	-	149455691	149455740	0	1	49	0	-0.62215630641032	0.00037902756298791	ENSG00000196453.8
chr3	130733614	130733663	ACTG1P4	0	-	130733614	130733663	0	1	49	0	-0.859504886364882	0.00435957865212622	ENSG00000196455.8
chr3	130745179	130745228	ACTG1P4	0	-	130745179	130745228	0	1	49	0	-1.14006900235977	0.000109210716551344	ENSG00000196455.8
chr7	150397734	150397783	AMY2A	0	+	150397734	150397783	0	1	49	0	-1.56861591791347	0.00148665584899654	ENSG00000196456.13
chr12	132925490	132925539	AMY1A	0	-	132925490	132925539	0	1	49	0	-0.655759648488324	0.0026412319742003	ENSG00000196458.11
chr19	12390710	12390759	AC105272.1	0	-	12390710	12390759	0	1	49	0	0.681783421908139	0.000632345694960956	ENSG00000196466.10
chr19	12391800	12391849	AC105272.1	0	-	12391800	12391849	0	1	49	0	0.869037847023609	0.00290238419752376	ENSG00000196466.10
chr12	124324665	124324714	AMY1B	0	-	124324665	124324714	0	1	49	0	5.54907608488585	4.59360140925291e-07	ENSG00000196498.13
chr12	124372317	124372366	AMY1B	0	-	124372317	124372366	0	1	49	0	-0.56658445725677	0.0028257364467511	ENSG00000196498.13
chr12	110373943	110373992	AMYP1	0	-	110373943	110373992	0	1	49	0	1.33601828690355	0.00424536791177221	ENSG00000196510.12
chr12	110376069	110376118	AMYP1	0	-	110376069	110376118	0	1	49	0	-1.81117755508516	0.00105855662600107	ENSG00000196510.12
chr17	29074523	29074572	AMY1C	0	-	29074523	29074572	0	1	49	0	-1.58793170721314	8.85288594599798e-05	ENSG00000196535.16
chr1	206202720	206202769	AL136455.1	0	-	206202720	206202769	0	1	49	0	-0.655447508784519	0.000738710574076373	ENSG00000196550.10
chr7	152646669	152646718	AC092506.1	0	-	152646669	152646718	0	1	49	0	1.27840539910599	0.00343747021335716	ENSG00000196584.3
chr7	152646968	152647017	AC092506.1	0	-	152646968	152647017	0	1	49	0	2.78809290827618	0.00124931034525178	ENSG00000196584.3
chr7	152647117	152647166	AC092506.1	0	-	152647117	152647166	0	1	49	0	4.61512051684126	0.0029503267268236	ENSG00000196584.3
chr7	152649209	152649258	AC092506.1	0	-	152649209	152649258	0	1	49	0	-1.01473080468741	0.000807383324994526	ENSG00000196584.3
chr22	40411276	40411325	FTLP17	0	-	40411276	40411325	0	1	49	0	0.505994696496327	0.0039590520974917	ENSG00000196588.19
chr22	40418881	40418930	FTLP17	0	-	40418881	40418930	0	1	49	0	0.556647545922347	0.00347022685386644	ENSG00000196588.19
chr9	96818496	96818545	AL591888.1	0	-	96818496	96818545	0	1	49	0	-6.01371515603343	4.30396732903349e-05	ENSG00000196597.13
chr7	97181266	97181315	CDK4P1	0	+	97181266	97181315	0	1	49	0	-2.23411729371658	4.92850661119038e-05	ENSG00000196636.8
chr19	12188179	12188228	LINC01676	0	+	12188179	12188228	0	1	49	0	4.11903717481247	0.00224851599962628	ENSG00000196646.12
chr7	99532566	99532615	SEPTIN2P1	0	+	99532566	99532615	0	1	49	0	-1.01057893918283	0.000135761146730529	ENSG00000196652.11
chr14	102498299	102498348	AL512844.2	0	+	102498299	102498348	0	1	49	0	-3.98898404655491	0.00201113676544884	ENSG00000196663.16
chr16	20798547	20798596	AL512844.1	0	-	20798547	20798596	0	1	49	0	2.34279151369522	0.00335640482848576	ENSG00000196678.14
chr19	21182971	21183020	LINC01677	0	+	21182971	21183020	0	1	49	0	0.791506500758791	0.00195826128030063	ENSG00000196705.8
chr19	21184718	21184767	LINC01677	0	+	21184718	21184767	0	1	49	0	-4.18205014248018	0.00431952393313295	ENSG00000196705.8
chr7	65958965	65959014	AL355306.2	0	+	65958965	65959014	0	1	49	0	4.06474409145567	0.000263784803898326	ENSG00000196715.7
chr19	11949288	11949337	AL355306.1	0	+	11949288	11949337	0	1	49	0	-4.84418708644923	0.00319123280268052	ENSG00000196757.8
chr19	11950229	11950278	AL355306.1	0	+	11950229	11950278	0	1	49	0	-5.0751738150728	0.000255691542464187	ENSG00000196757.8
chr9	126505650	126505699	AL499605.1	0	+	126505650	126505699	0	1	49	0	5.45958551413479	1.02599504447909e-08	ENSG00000196814.15
chr2	96552041	96552090	AL596327.1	0	+	96552041	96552090	0	1	49	0	4.60517018598151	3.11129595200743e-05	ENSG00000196843.17
chr2	96552486	96552535	AL596327.1	0	+	96552486	96552535	0	1	49	0	-0.727951102754486	0.000320445467198893	ENSG00000196843.17
chr2	107870967	107871065	MTATP6P14	0	+	107870967	107871065	0	1	98	0	4.59511984997356	5.47598597982751e-08	ENSG00000196862.10
chr2	107872210	107872259	MTATP6P14	0	+	107872210	107872259	0	1	49	0	-5.60580206628663	0.000209663033799879	ENSG00000196862.10
chr10	113854861	113854910	MTCO1P14	0	+	113854861	113854910	0	1	49	0	-1.54167581033272	0.00155007680112618	ENSG00000196865.4
chr10	113876804	113876853	MTCO1P14	0	+	113876804	113876853	0	1	49	0	-1.31009390023448	0.00144079494202276	ENSG00000196865.4
chr19	56555165	56555214	LINC01661	0	+	56555165	56555214	0	1	49	0	-5.45958551413479	0.00335247780260217	ENSG00000196867.8
chr2	98794292	98794341	PRMT6	0	-	98794292	98794341	0	1	49	0	-5.02825689492633	0.00305984377419321	ENSG00000196872.12
chrX	154360205	154360254	NTNG1	0	-	154360205	154360254	0	1	49	0	0.697226737459444	0.000425464044883084	ENSG00000196924.18
chr14	24305228	24305277	AC114491.1	0	+	24305228	24305277	0	1	49	0	5.29330482471513	1.75237237165504e-07	ENSG00000196943.14
chr2	195680751	195680800	VAV3	0	+	195680751	195680800	0	1	49	0	-1.21272559543553	0.00110665209394078	ENSG00000196950.14
chr19	49806864	49806913	MIR7852	0	+	49806864	49806913	0	1	49	0	1.81915844338949	0.00107703771725709	ENSG00000196961.12
chr19	37150939	37150988	VAV3-AS1	0	-	37150939	37150988	0	1	49	0	0.923114245510562	0.000100948284305402	ENSG00000196967.11
chr3	122414674	122414723	LINC02785	0	-	122414674	122414723	0	1	49	0	-0.55741556702582	0.00274602940087942	ENSG00000196981.4
chr16	21655636	21655685	SLC25A24	0	+	21655636	21655685	0	1	49	0	-5.65248918025928	3.86169807171654e-05	ENSG00000197006.14
chr19	21536762	21536811	AL359258.2	0	+	21536762	21536811	0	1	49	0	-2.73002910583228	0.00395189466792245	ENSG00000197013.10
chr19	21537011	21537159	AL359258.2	0	+	21537011	21537159	0	1	148	0	-6.05443934626	7.94091612979713e-09	ENSG00000197013.10
chr19	21537409	21537458	AL359258.2	0	+	21537409	21537458	0	1	49	0	-2.74727091425549	0.000894784621621402	ENSG00000197013.10
chr19	21537608	21537657	AL359258.2	0	+	21537608	21537657	0	1	49	0	-2.96674473668076	0.000407735607116044	ENSG00000197013.10
chr19	21537858	21537907	AL359258.2	0	+	21537858	21537907	0	1	49	0	-4.48863636972277	0.000947636658152451	ENSG00000197013.10
chr19	56577590	56577639	AL359258.3	0	+	56577590	56577639	0	1	49	0	-0.571591978982138	0.00249734178765337	ENSG00000197016.12
chr19	40422978	40423027	NBPF4	0	-	40422978	40423027	0	1	49	0	4.56434819146784	0.00100536770852433	ENSG00000197019.5
chr19	21726795	21726844	AL359258.1	0	-	21726795	21726844	0	1	49	0	1.19858921124246	0.000722386161257082	ENSG00000197020.11
chr19	21726944	21726993	AL359258.1	0	-	21726944	21726993	0	1	49	0	0.570706474629582	0.00227394877601206	ENSG00000197020.11
chr19	21727043	21727092	AL359258.1	0	-	21727043	21727092	0	1	49	0	1.89068909454028	0.00161813515978659	ENSG00000197020.11
chr7	149178873	149178922	SLC25A24P1	0	+	149178873	149178922	0	1	49	0	2.34917503624648	0.000323035827701657	ENSG00000197024.9
chr7	149179767	149179816	SLC25A24P1	0	+	149179767	149179816	0	1	49	0	-0.898178981931103	0.00439520775443936	ENSG00000197024.9
chr7	149182298	149182347	SLC25A24P1	0	+	149182298	149182347	0	1	49	0	2.41915527223206	0.0017473674689098	ENSG00000197024.9
chr7	99629511	99629560	NBPF5P	0	+	99629511	99629560	0	1	49	0	2.20512975684333	5.74657031161552e-05	ENSG00000197037.11
chr19	11781380	11781429	SLC25A24P2	0	+	11781380	11781429	0	1	49	0	3.73369346791503	0.00131695582342661	ENSG00000197044.11
chr14	54477582	54477631	AL390038.1	0	-	54477582	54477631	0	1	49	0	5.53733426701855	0.000561977227281796	ENSG00000197045.13
chr19	37127684	37127733	NBPF6	0	+	37127684	37127733	0	1	49	0	3.78418963390889	7.58938050349211e-06	ENSG00000197050.11
chr20	63708603	63708652	AL392088.2	0	+	63708603	63708652	0	1	49	0	4.55387689160054	0.00328463648875865	ENSG00000197114.11
chr20	63709150	63733253	AL392088.2	0	+	63709150	63733253	0	2	15,35	0,24069	3.81771232595691	0.00383783765254586	ENSG00000197114.11
chr20	63735379	63735428	AL392088.2	0	+	63735379	63735428	0	1	49	0	-0.832420483785388	0.00294635668584764	ENSG00000197114.11
chr20	63735944	63735993	AL392088.2	0	+	63735944	63735993	0	1	49	0	-1.45861502271815	0.00026305906060653	ENSG00000197114.11
chr20	63736093	63736142	AL392088.2	0	+	63736093	63736142	0	1	49	0	-1.18297932734941	0.000130683693545297	ENSG00000197114.11
chr7	64266588	64266637	ST13P21	0	+	64266588	64266637	0	1	49	0	4.82028156560503	0.0020534300262206	ENSG00000197123.9
chr19	57473560	57473609	AL392088.1	0	-	57473560	57473609	0	1	49	0	0.867894191012303	0.00083724517443895	ENSG00000197128.11
